campaign	source_path	line	event_class	matched_token	source_evidence	ownership_unit	review_status
vulkan	renderer/src/ore/vulkan/ore_context_vulkan.cpp	518	synchronization-or-submission	barriers	static_cast<uint32_t>(barriers.size()),	vulkan:ore:context	review-required
vulkan	renderer/src/ore/vulkan/ore_context_vulkan.cpp	519	synchronization-or-submission	barriers	barriers.data());	vulkan:ore:context	review-required
vulkan	renderer/src/ore/vulkan/ore_context_vulkan.cpp	537	failure-or-loss	assert	assert(m_vkCmdBufRecording && m_vkCommandBuffer != VK_NULL_HANDLE);	vulkan:ore:context	review-required
vulkan	renderer/src/ore/vulkan/ore_context_vulkan.cpp	603	construction-or-allocation	newLayout	b.newLayout = VK_IMAGE_LAYOUT_TRANSFER_DST_OPTIMAL;	vulkan:ore:context	review-required
vulkan	renderer/src/ore/vulkan/ore_context_vulkan.cpp	650	construction-or-allocation	newLayout	b.newLayout = VK_IMAGE_LAYOUT_SHADER_READ_ONLY_OPTIMAL;	vulkan:ore:context	review-required
vulkan	renderer/src/ore/vulkan/ore_context_vulkan.cpp	672	failure-or-loss	assert	assert(desc.externalCommandBuffer != VK_NULL_HANDLE);	vulkan:ore:context	review-required
vulkan	renderer/src/ore/vulkan/ore_context_vulkan.cpp	677	destruction-or-release	ResetDescriptorPool	m_vk->ResetDescriptorPool(m_vk->device, m_vkDescriptorPool, 0);	vulkan:ore:context	review-required
vulkan	renderer/src/ore/vulkan/ore_context_vulkan.cpp	688	synchronization-or-submission	waitForGPU	void ContextVulkan::waitForGPU() {}	vulkan:ore:context	review-required
vulkan	renderer/src/ore/vulkan/ore_context_vulkan.cpp	840	construction-or-allocation	CreateRenderPass	m_vk->CreateRenderPass(m_vk->device, &rpCI, nullptr, &rp);	vulkan:ore:context	review-required
vulkan	renderer/src/ore/vulkan/ore_context_vulkan.cpp	853	construction-or-allocation	new	rcp<BufferVulkan>(new BufferVulkan(m_manager, desc.size, desc.usage));	vulkan:ore:context	review-required
vulkan	renderer/src/ore/vulkan/ore_context_vulkan.cpp	919	construction-or-allocation	new	auto texture = rcp<TextureVulkan>(new TextureVulkan(m_manager, desc));	vulkan:ore:context	review-required
vulkan	renderer/src/ore/vulkan/ore_context_vulkan.cpp	934	construction-or-allocation	createFlags	VkImageCreateFlags createFlags = 0;	vulkan:ore:context	review-required
vulkan	renderer/src/ore/vulkan/ore_context_vulkan.cpp	945	construction-or-allocation	createFlags	createFlags |= VK_IMAGE_CREATE_CUBE_COMPATIBLE_BIT;	vulkan:ore:context	review-required
vulkan	renderer/src/ore/vulkan/ore_context_vulkan.cpp	959	construction-or-allocation	createFlags	imgCI.flags = createFlags;	vulkan:ore:context	review-required
vulkan	renderer/src/ore/vulkan/ore_context_vulkan.cpp	995	construction-or-allocation	new	new TextureViewVulkan(m_manager, ref_rcp(tex), desc));	vulkan:ore:context	review-required
vulkan	renderer/src/ore/vulkan/ore_context_vulkan.cpp	1050	construction-or-allocation	CreateImageView	m_vk->CreateImageView(m_vk->device, &viewCI, nullptr, &view->m_vkImageView);	vulkan:ore:context	review-required
vulkan	renderer/src/ore/vulkan/ore_context_vulkan.cpp	1051	destruction-or-release	DestroyImageView	view->m_vkDestroyImageView = m_vk->DestroyImageView;	vulkan:ore:context	review-required
vulkan	renderer/src/ore/vulkan/ore_context_vulkan.cpp	1062	construction-or-allocation	new	auto sampler = rcp<SamplerVulkan>(new SamplerVulkan(m_manager));	vulkan:ore:context	review-required
vulkan	renderer/src/ore/vulkan/ore_context_vulkan.cpp	1128	construction-or-allocation	CreateSampler	m_vk->CreateSampler(m_vk->device, &sCI, nullptr, &sampler->m_vkSampler);	vulkan:ore:context	review-required
vulkan	renderer/src/ore/vulkan/ore_context_vulkan.cpp	1129	destruction-or-release	DestroySampler	sampler->m_vkDestroySampler = m_vk->DestroySampler;	vulkan:ore:context	review-required
vulkan	renderer/src/ore/vulkan/ore_context_vulkan.cpp	1140	construction-or-allocation	new	auto module = rcp<ShaderModuleVulkan>(new ShaderModuleVulkan(m_manager));	vulkan:ore:context	review-required
vulkan	renderer/src/ore/vulkan/ore_context_vulkan.cpp	1148	construction-or-allocation	CreateShaderModule	VkResult result = m_vk->CreateShaderModule(m_vk->device,	vulkan:ore:context	review-required
vulkan	renderer/src/ore/vulkan/ore_context_vulkan.cpp	1158	destruction-or-release	DestroyShaderModule	module->m_vkDestroyShaderModule = m_vk->DestroyShaderModule;	vulkan:ore:context	review-required
vulkan	renderer/src/ore/vulkan/ore_context_vulkan.cpp	1179	construction-or-allocation	new	rcp<BindGroupLayoutVulkan>(new BindGroupLayoutVulkan(m_manager));	vulkan:ore:context	review-required
vulkan	renderer/src/ore/vulkan/ore_context_vulkan.cpp	1187	destruction-or-release	DestroyDescriptorSetLayout	layout->m_vkDestroyDescriptorSetLayout = m_vk->DestroyDescriptorSetLayout;	vulkan:ore:context	review-required
vulkan	renderer/src/ore/vulkan/ore_context_vulkan.cpp	1188	construction-or-allocation	CreateDescriptorSetLayout	layout->m_vkDSL = createDSLFromLayoutDesc(m_vk->CreateDescriptorSetLayout,	vulkan:ore:context	review-required
vulkan	renderer/src/ore/vulkan/ore_context_vulkan.cpp	1188	construction-or-allocation	createDSLFromLayoutDesc	layout->m_vkDSL = createDSLFromLayoutDesc(m_vk->CreateDescriptorSetLayout,	vulkan:ore:context	review-required
vulkan	renderer/src/ore/vulkan/ore_context_vulkan.cpp	1214	failure-or-loss	assert	assert(layout != nullptr);	vulkan:ore:context	review-required
vulkan	renderer/src/ore/vulkan/ore_context_vulkan.cpp	1225	construction-or-allocation	new	auto bg = rcp<BindGroupVulkan>(new BindGroupVulkan(m_manager));	vulkan:ore:context	review-required
vulkan	renderer/src/ore/vulkan/ore_context_vulkan.cpp	1330	failure-or-loss	assert	assert(view != nullptr);	vulkan:ore:context	review-required
vulkan	renderer/src/ore/vulkan/ore_context_vulkan.cpp	1378	synchronization-or-submission	finishActiveRenderPass	finishActiveRenderPass();	vulkan:ore:context	review-required
vulkan	renderer/src/ore/vulkan/ore_context_vulkan.cpp	1381	construction-or-allocation	make_unique	std::make_unique<RenderPassVulkan>();	vulkan:ore:context	review-required
vulkan	renderer/src/ore/vulkan/ore_context_vulkan.cpp	1406	failure-or-loss	assert	assert(ca.view != nullptr);	vulkan:ore:context	review-required
vulkan	renderer/src/ore/vulkan/ore_context_vulkan.cpp	1606	failure-or-loss	assert	assert(canvas != nullptr);	vulkan:ore:context	review-required
vulkan	renderer/src/ore/vulkan/ore_context_vulkan.cpp	1647	construction-or-allocation	new	auto texture = rcp<TextureVulkan>(new TextureVulkan(m_manager, texDesc));	vulkan:ore:context	review-required
vulkan	renderer/src/ore/vulkan/ore_context_vulkan.cpp	1664	construction-or-allocation	new	new TextureViewVulkan(m_manager, std::move(texture), viewDesc));	vulkan:ore:context	review-required
vulkan	renderer/src/ore/vulkan/ore_context_vulkan.cpp	1703	failure-or-loss	assert	assert(m_vkCommandBuffer != VK_NULL_HANDLE &&	vulkan:ore:context	review-required
vulkan	renderer/src/ore/vulkan/ore_context_vulkan.cpp	1707	construction-or-allocation	new	auto texture = rcp<TextureVulkan>(new TextureVulkan(m_manager, texDesc));	vulkan:ore:context	review-required
vulkan	renderer/src/ore/vulkan/ore_context_vulkan.cpp	1722	construction-or-allocation	new	new TextureViewVulkan(m_manager, std::move(texture), viewDesc));	vulkan:ore:context	review-required
vulkan	renderer/src/ore/vulkan/ore_pipeline_vulkan.cpp	247	destruction-or-release	~PipelineVulkan(	PipelineVulkan::~PipelineVulkan()	vulkan:ore:pipeline	review-required
vulkan	renderer/src/ore/vulkan/ore_pipeline_vulkan.cpp	260	destruction-or-release	~BindGroupLayoutVulkan(	BindGroupLayoutVulkan::~BindGroupLayoutVulkan()	vulkan:ore:pipeline	review-required
vulkan	renderer/src/ore/vulkan/ore_pipeline_vulkan.cpp	275	construction-or-allocation	new	auto pipeline = rcp<PipelineVulkan>(new PipelineVulkan(m_manager, desc));	vulkan:ore:pipeline	review-required
vulkan	renderer/src/ore/vulkan/ore_pipeline_vulkan.cpp	323	construction-or-allocation	CreatePipelineLayout	m_vk->CreatePipelineLayout(m_vk->device,	vulkan:ore:pipeline	review-required
vulkan	renderer/src/ore/vulkan/ore_pipeline_vulkan.cpp	327	destruction-or-release	DestroyPipelineLayout	pipeline->m_vkDestroyPipelineLayout = m_vk->DestroyPipelineLayout;	vulkan:ore:pipeline	review-required
vulkan	renderer/src/ore/vulkan/ore_pipeline_vulkan.cpp	334	failure-or-loss	assert	assert(vertexModule);	vulkan:ore:pipeline	review-required
vulkan	renderer/src/ore/vulkan/ore_pipeline_vulkan.cpp	345	failure-or-loss	assert	assert(fragmentModule);	vulkan:ore:pipeline	review-required
vulkan	renderer/src/ore/vulkan/ore_pipeline_vulkan.cpp	368	failure-or-loss	assert	assert(attribIdx < kMaxAttribs);	vulkan:ore:pipeline	review-required
vulkan	renderer/src/ore/vulkan/ore_pipeline_vulkan.cpp	534	construction-or-allocation	CreateGraphicsPipelines	VkResult vkr = m_vk->CreateGraphicsPipelines(m_vk->device,	vulkan:ore:pipeline	review-required
vulkan	renderer/src/ore/vulkan/ore_pipeline_vulkan.cpp	547	destruction-or-release	DestroyPipeline	pipeline->m_vkDestroyPipeline = m_vk->DestroyPipeline;	vulkan:ore:pipeline	review-required
vulkan	renderer/src/ore/vulkan/ore_pipeline_vulkan.hpp	16	destruction-or-release	~PipelineVulkan(	~PipelineVulkan() override;	vulkan:ore:pipeline	review-required
vulkan	renderer/src/ore/vulkan/ore_render_pass_vulkan.cpp	34	failure-or-loss	assert	assert(pipeline != nullptr);	vulkan:ore:render_pass	review-required
vulkan	renderer/src/ore/vulkan/ore_render_pass_vulkan.cpp	56	failure-or-loss	assert	assert(buffer != nullptr);	vulkan:ore:render_pass	review-required
vulkan	renderer/src/ore/vulkan/ore_render_pass_vulkan.cpp	71	failure-or-loss	assert	assert(buffer != nullptr);	vulkan:ore:render_pass	review-required
vulkan	renderer/src/ore/vulkan/ore_render_pass_vulkan.cpp	88	failure-or-loss	assert	assert(inBg != nullptr);	vulkan:ore:render_pass	review-required
vulkan	renderer/src/ore/vulkan/ore_render_pass_vulkan.cpp	89	failure-or-loss	assert	assert(m_currentPipeline != nullptr &&	vulkan:ore:render_pass	review-required
vulkan	renderer/src/ore/vulkan/ore_render_pass_vulkan.cpp	93	failure-or-loss	assert	assert(bg != nullptr);	vulkan:ore:render_pass	review-required
vulkan	renderer/src/ore/vulkan/ore_render_pass_vulkan.cpp	207	synchronization-or-submission	finish	void RenderPassVulkan::finish()	vulkan:ore:render_pass	review-required
vulkan	renderer/src/ore/vulkan/ore_render_pass_vulkan.cpp	235	synchronization-or-submission	barrier	VkImageMemoryBarrier barrier{};	vulkan:ore:render_pass	review-required
vulkan	renderer/src/ore/vulkan/ore_render_pass_vulkan.cpp	236	synchronization-or-submission	barrier	barrier.sType = VK_STRUCTURE_TYPE_IMAGE_MEMORY_BARRIER;	vulkan:ore:render_pass	review-required
vulkan	renderer/src/ore/vulkan/ore_render_pass_vulkan.cpp	237	synchronization-or-submission	barrier	barrier.oldLayout = VK_IMAGE_LAYOUT_COLOR_ATTACHMENT_OPTIMAL;	vulkan:ore:render_pass	review-required
vulkan	renderer/src/ore/vulkan/ore_render_pass_vulkan.cpp	238	construction-or-allocation	newLayout	barrier.newLayout = VK_IMAGE_LAYOUT_SHADER_READ_ONLY_OPTIMAL;	vulkan:ore:render_pass	review-required
vulkan	renderer/src/ore/vulkan/ore_render_pass_vulkan.cpp	238	synchronization-or-submission	barrier	barrier.newLayout = VK_IMAGE_LAYOUT_SHADER_READ_ONLY_OPTIMAL;	vulkan:ore:render_pass	review-required
vulkan	renderer/src/ore/vulkan/ore_render_pass_vulkan.cpp	239	synchronization-or-submission	barrier	barrier.srcQueueFamilyIndex = VK_QUEUE_FAMILY_IGNORED;	vulkan:ore:render_pass	review-required
vulkan	renderer/src/ore/vulkan/ore_render_pass_vulkan.cpp	240	synchronization-or-submission	barrier	barrier.dstQueueFamilyIndex = VK_QUEUE_FAMILY_IGNORED;	vulkan:ore:render_pass	review-required
vulkan	renderer/src/ore/vulkan/ore_render_pass_vulkan.cpp	241	synchronization-or-submission	barrier	barrier.image = m_vkColorImages[i];	vulkan:ore:render_pass	review-required
vulkan	renderer/src/ore/vulkan/ore_render_pass_vulkan.cpp	242	synchronization-or-submission	barrier	barrier.subresourceRange = {VK_IMAGE_ASPECT_COLOR_BIT,	vulkan:ore:render_pass	review-required
vulkan	renderer/src/ore/vulkan/ore_render_pass_vulkan.cpp	247	synchronization-or-submission	barrier	barrier.srcAccessMask = VK_ACCESS_COLOR_ATTACHMENT_WRITE_BIT;	vulkan:ore:render_pass	review-required
vulkan	renderer/src/ore/vulkan/ore_render_pass_vulkan.cpp	248	synchronization-or-submission	barrier	barrier.dstAccessMask = 0; // visibility established in Rive's CB	vulkan:ore:render_pass	review-required
vulkan	renderer/src/ore/vulkan/ore_render_pass_vulkan.cpp	259	synchronization-or-submission	barrier	&barrier);	vulkan:ore:render_pass	review-required
vulkan	renderer/src/ore/vulkan/ore_render_pass_vulkan.cpp	285	synchronization-or-submission	barrier	VkImageMemoryBarrier barrier{};	vulkan:ore:render_pass	review-required
vulkan	renderer/src/ore/vulkan/ore_render_pass_vulkan.cpp	286	synchronization-or-submission	barrier	barrier.sType = VK_STRUCTURE_TYPE_IMAGE_MEMORY_BARRIER;	vulkan:ore:render_pass	review-required
vulkan	renderer/src/ore/vulkan/ore_render_pass_vulkan.cpp	287	synchronization-or-submission	barrier	barrier.oldLayout = VK_IMAGE_LAYOUT_COLOR_ATTACHMENT_OPTIMAL;	vulkan:ore:render_pass	review-required
vulkan	renderer/src/ore/vulkan/ore_render_pass_vulkan.cpp	288	construction-or-allocation	newLayout	barrier.newLayout = VK_IMAGE_LAYOUT_SHADER_READ_ONLY_OPTIMAL;	vulkan:ore:render_pass	review-required
vulkan	renderer/src/ore/vulkan/ore_render_pass_vulkan.cpp	288	synchronization-or-submission	barrier	barrier.newLayout = VK_IMAGE_LAYOUT_SHADER_READ_ONLY_OPTIMAL;	vulkan:ore:render_pass	review-required
vulkan	renderer/src/ore/vulkan/ore_render_pass_vulkan.cpp	289	synchronization-or-submission	barrier	barrier.srcQueueFamilyIndex = VK_QUEUE_FAMILY_IGNORED;	vulkan:ore:render_pass	review-required
vulkan	renderer/src/ore/vulkan/ore_render_pass_vulkan.cpp	290	synchronization-or-submission	barrier	barrier.dstQueueFamilyIndex = VK_QUEUE_FAMILY_IGNORED;	vulkan:ore:render_pass	review-required
vulkan	renderer/src/ore/vulkan/ore_render_pass_vulkan.cpp	291	synchronization-or-submission	barrier	barrier.image = resolve.image;	vulkan:ore:render_pass	review-required
vulkan	renderer/src/ore/vulkan/ore_render_pass_vulkan.cpp	292	synchronization-or-submission	barrier	barrier.subresourceRange = {VK_IMAGE_ASPECT_COLOR_BIT,	vulkan:ore:render_pass	review-required
vulkan	renderer/src/ore/vulkan/ore_render_pass_vulkan.cpp	297	synchronization-or-submission	barrier	barrier.srcAccessMask = VK_ACCESS_COLOR_ATTACHMENT_WRITE_BIT;	vulkan:ore:render_pass	review-required
vulkan	renderer/src/ore/vulkan/ore_render_pass_vulkan.cpp	298	synchronization-or-submission	barrier	barrier.dstAccessMask = 0; // visibility established in Rive's CB	vulkan:ore:render_pass	review-required
vulkan	renderer/src/ore/vulkan/ore_render_pass_vulkan.cpp	309	synchronization-or-submission	barrier	&barrier);	vulkan:ore:render_pass	review-required
vulkan	renderer/src/ore/vulkan/ore_render_pass_vulkan.cpp	344	construction-or-allocation	newLayout	depthBarrier.newLayout = VK_IMAGE_LAYOUT_SHADER_READ_ONLY_OPTIMAL;	vulkan:ore:render_pass	review-required
vulkan	renderer/src/ore/vulkan/ore_render_pass_vulkan.cpp	375	destruction-or-release	~RenderPassVulkan(	RenderPassVulkan::~RenderPassVulkan() { finish(); }	vulkan:ore:render_pass	review-required
vulkan	renderer/src/ore/vulkan/ore_render_pass_vulkan.cpp	375	synchronization-or-submission	finish	RenderPassVulkan::~RenderPassVulkan() { finish(); }	vulkan:ore:render_pass	review-required
vulkan	renderer/src/ore/vulkan/ore_render_pass_vulkan.cpp	421	synchronization-or-submission	finish	finish();	vulkan:ore:render_pass	review-required
vulkan	renderer/src/ore/vulkan/ore_render_pass_vulkan.cpp	422	construction-or-allocation	new	new (this) RenderPassVulkan(std::move(other));	vulkan:ore:render_pass	review-required
vulkan	renderer/src/ore/vulkan/ore_render_pass_vulkan.cpp	429	failure-or-loss	assert	assert(!m_finished && "RenderPass has already been finished");	vulkan:ore:render_pass	review-required
vulkan	renderer/src/ore/vulkan/ore_render_pass_vulkan.cpp	429	synchronization-or-submission	finished	assert(!m_finished && "RenderPass has already been finished");	vulkan:ore:render_pass	review-required
vulkan	renderer/src/ore/vulkan/ore_render_pass_vulkan.hpp	54	synchronization-or-submission	finish	void finish() override;	vulkan:ore:render_pass	review-required
vulkan	renderer/src/ore/vulkan/ore_render_pass_vulkan.hpp	60	destruction-or-release	~RenderPassVulkan(	~RenderPassVulkan() override;	vulkan:ore:render_pass	review-required
vulkan	renderer/src/ore/vulkan/ore_sampler_vulkan.cpp	10	destruction-or-release	~SamplerVulkan(	SamplerVulkan::~SamplerVulkan()	vulkan:ore:sampler	review-required
vulkan	renderer/src/ore/vulkan/ore_sampler_vulkan.hpp	15	destruction-or-release	~SamplerVulkan(	~SamplerVulkan() override;	vulkan:ore:sampler	review-required
vulkan	renderer/src/ore/vulkan/ore_shader_module_vulkan.cpp	10	destruction-or-release	~ShaderModuleVulkan(	ShaderModuleVulkan::~ShaderModuleVulkan()	vulkan:ore:shader_module	review-required
