version	upstream_sha	upstream_file	include_line	directive	include_token	include_syntax	active_branch_path	resolution_kind	resolved_source	source_unit	dependency_unit	correspondence_owner	correspondence_evidence	mapping_status	translation_status	translation_disposition	evidence
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/render_context.cpp	16	include	rive/renderer/render_context_impl.hpp	quote	all	campaign-source	renderer/include/rive/renderer/render_context_impl.hpp	generic-render-context-implementation	generic-render-context-impl-contract	-	-	prepared	verified	required-source-edge	cpp:renderer/src/render_context.cpp:16
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/render_context.cpp	17	include	rive/gpu_texture_format.hpp	quote	all	campaign-source	include/rive/gpu_texture_format.hpp	generic-render-context-implementation	generic-gpu-texture-format	-	-	prepared	verified	required-source-edge	cpp:renderer/src/render_context.cpp:17
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/render_context.cpp	18	include	rive/renderer/stack_vector.hpp	quote	all	upstream-global-source	renderer/include/rive/renderer/stack_vector.hpp	generic-render-context-implementation	existing-rust:crates/nuxie-renderer/src/logical_frame.rs	crates/nuxie-renderer/src/logical_frame.rs	rust:crates/nuxie-renderer/src/logical_frame.rs:1-4904	existing-complete	verified	reuse-exact-existing-rust-correspondence	cpp:renderer/src/render_context.cpp:18
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/render_context.cpp	19	include	rive/profiler/profiler_macros.h	quote	all	upstream-global-source	include/rive/profiler/profiler_macros.h	generic-render-context-implementation	existing-rust:crates/nuxie-renderer/src/lib.rs	crates/nuxie-renderer/src/lib.rs	rust:crates/nuxie-renderer/src/lib.rs:1-26858	existing-complete	verified	reuse-exact-existing-rust-correspondence	cpp:renderer/src/render_context.cpp:19
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/render_context.cpp	21	include	shaders/constants.glsl	quote	all	campaign-source	renderer/src/shaders/constants.glsl	generic-render-context-implementation	metal-shader-source-batch	-	-	prepared	verified	required-source-edge	cpp:renderer/src/render_context.cpp:21
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/render_context.cpp	23	include	string_view	angle	all	toolchain-header	toolchain:string_view	generic-render-context-implementation	-	toolchain:string_view	toolchain:string_view	prepared	verified	toolchain-provided	cpp:renderer/src/render_context.cpp:23
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/render_context.cpp	26	include	rive/decoders/bitmap_decoder.hpp	quote	(defined(RIVE_DECODERS))	upstream-global-source	decoders/include/rive/decoders/bitmap_decoder.hpp	generic-render-context-implementation	existing-rust:crates/nuxie-image-codec/src/lib.rs	crates/nuxie-image-codec/src/lib.rs	rust:crates/nuxie-image-codec/src/lib.rs:1-1001	existing-complete	verified	reuse-exact-existing-rust-correspondence	cpp:renderer/src/render_context.cpp:26
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/render_context.cpp	30	include	rive/decoders/decode_ktx2.hpp	quote	(defined(RIVE_KTX2))	upstream-global-source	include/rive/decoders/decode_ktx2.hpp	generic-render-context-implementation	existing-rust:crates/nuxie-image-codec/src/lib.rs	crates/nuxie-image-codec/src/lib.rs	rust:crates/nuxie-image-codec/src/lib.rs:1-1001	existing-complete	verified	reuse-exact-existing-rust-correspondence	cpp:renderer/src/render_context.cpp:30
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/render_context.cpp	33	include	sort_key_builder.hpp	quote	all	upstream-global-source	renderer/src/sort_key_builder.hpp	generic-render-context-implementation	existing-rust:crates/nuxie-renderer/src/logical_frame.rs	crates/nuxie-renderer/src/logical_frame.rs	rust:crates/nuxie-renderer/src/logical_frame.rs:1-4904	existing-complete	verified	reuse-exact-existing-rust-correspondence	cpp:renderer/src/render_context.cpp:33
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/render_context_helper_impl.cpp	5	include	rive/renderer/render_context_helper_impl.hpp	quote	all	campaign-source	renderer/include/rive/renderer/render_context_helper_impl.hpp	generic-render-context-helper	generic-render-context-helper	-	-	prepared	verified	required-source-edge	cpp:renderer/src/render_context_helper_impl.cpp:5
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/render_context_helper_impl.cpp	7	include	rive/renderer/rive_render_image.hpp	quote	all	campaign-source	renderer/include/rive/renderer/rive_render_image.hpp	generic-render-context-helper	generic-texture-image	-	-	prepared	verified	required-source-edge	cpp:renderer/src/render_context_helper_impl.cpp:7
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/render_context_helper_impl.cpp	8	include	shaders/constants.glsl	quote	all	campaign-source	renderer/src/shaders/constants.glsl	generic-render-context-helper	metal-shader-source-batch	-	-	prepared	verified	required-source-edge	cpp:renderer/src/render_context_helper_impl.cpp:8
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/render_context_helper_impl.cpp	11	include	rive/decoders/bitmap_decoder.hpp	quote	(defined(RIVE_DECODERS))	upstream-global-source	decoders/include/rive/decoders/bitmap_decoder.hpp	generic-render-context-helper	existing-rust:crates/nuxie-image-codec/src/lib.rs	crates/nuxie-image-codec/src/lib.rs	rust:crates/nuxie-image-codec/src/lib.rs:1-1001	existing-complete	verified	reuse-exact-existing-rust-correspondence	cpp:renderer/src/render_context_helper_impl.cpp:11
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/rive_render_factory.cpp	5	include	rive/renderer/rive_render_factory.hpp	quote	all	campaign-source	renderer/include/rive/renderer/rive_render_factory.hpp	generic-rive-render-factory	generic-rive-render-factory	-	-	prepared	verified	required-source-edge	cpp:renderer/src/rive_render_factory.cpp:5
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/rive_render_factory.cpp	6	include	gradient.hpp	quote	all	campaign-source	renderer/src/gradient.hpp	generic-rive-render-factory	generic-gradient	-	-	prepared	verified	required-source-edge	cpp:renderer/src/rive_render_factory.cpp:6
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/rive_render_factory.cpp	7	include	rive_render_paint.hpp	quote	all	campaign-source	renderer/src/rive_render_paint.hpp	generic-rive-render-factory	generic-rive-render-paint	-	-	prepared	verified	required-source-edge	cpp:renderer/src/rive_render_factory.cpp:7
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/rive_render_factory.cpp	8	include	rive_render_path.hpp	quote	all	campaign-source	renderer/src/rive_render_path.hpp	generic-rive-render-factory	generic-rive-render-path	-	-	prepared	verified	required-source-edge	cpp:renderer/src/rive_render_factory.cpp:8
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/rive_render_factory.cpp	9	include	rive/renderer/rive_renderer.hpp	quote	all	campaign-source	renderer/include/rive/renderer/rive_renderer.hpp	generic-rive-render-factory	generic-rive-renderer	-	-	prepared	verified	required-source-edge	cpp:renderer/src/rive_render_factory.cpp:9
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/rive_render_image.cpp	5	include	rive/renderer/rive_render_image.hpp	quote	all	campaign-source	renderer/include/rive/renderer/rive_render_image.hpp	generic-texture-image	generic-texture-image	-	-	prepared	verified	required-source-edge	cpp:renderer/src/rive_render_image.cpp:5
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/rive_render_paint.cpp	5	include	rive_render_paint.hpp	quote	all	campaign-source	renderer/src/rive_render_paint.hpp	generic-rive-render-paint	generic-rive-render-paint	-	-	prepared	verified	required-source-edge	cpp:renderer/src/rive_render_paint.cpp:5
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/rive_render_paint.cpp	6	include	gradient.hpp	quote	all	campaign-source	renderer/src/gradient.hpp	generic-rive-render-paint	generic-gradient	-	-	prepared	verified	required-source-edge	cpp:renderer/src/rive_render_paint.cpp:6
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/rive_render_paint.hpp	7	include	rive/renderer.hpp	quote	all	campaign-source	include/rive/renderer.hpp	generic-rive-render-paint	generic-renderer-contract	-	-	prepared	verified	required-source-edge	cpp:renderer/src/rive_render_paint.hpp:7
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/rive_render_paint.hpp	8	include	rive/renderer/gpu.hpp	quote	all	campaign-source	renderer/include/rive/renderer/gpu.hpp	generic-rive-render-paint	generic-gpu-contract	-	-	prepared	verified	required-source-edge	cpp:renderer/src/rive_render_paint.hpp:8
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/rive_render_paint.hpp	9	include	rive/renderer/texture.hpp	quote	all	campaign-source	renderer/include/rive/renderer/texture.hpp	generic-rive-render-paint	generic-texture-image	-	-	prepared	verified	required-source-edge	cpp:renderer/src/rive_render_paint.hpp:9
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/rive_render_path.cpp	5	include	rive_render_path.hpp	quote	all	campaign-source	renderer/src/rive_render_path.hpp	generic-rive-render-path	generic-rive-render-path	-	-	prepared	verified	required-source-edge	cpp:renderer/src/rive_render_path.cpp:5
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/rive_render_path.cpp	7	include	rive/math/bezier_utils.hpp	quote	all	upstream-global-source	include/rive/math/bezier_utils.hpp	generic-rive-render-path	existing-rust:crates/nuxie-renderer/src/draw.rs	crates/nuxie-renderer/src/draw.rs	rust:crates/nuxie-renderer/src/draw.rs:1-4182	existing-complete	verified	reuse-exact-existing-rust-correspondence	cpp:renderer/src/rive_render_path.cpp:7
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/rive_render_path.cpp	8	include	rive/math/simd.hpp	quote	all	upstream-global-source	include/rive/math/simd.hpp	generic-rive-render-path	existing-rust:crates/nuxie-renderer/src/gpu.rs	crates/nuxie-renderer/src/gpu.rs	rust:crates/nuxie-renderer/src/gpu.rs:1-1072	existing-complete	verified	reuse-exact-existing-rust-correspondence	cpp:renderer/src/rive_render_path.cpp:8
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/rive_render_path.cpp	9	include	rive/renderer/gpu.hpp	quote	all	campaign-source	renderer/include/rive/renderer/gpu.hpp	generic-rive-render-path	generic-gpu-contract	-	-	prepared	verified	required-source-edge	cpp:renderer/src/rive_render_path.cpp:9
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/rive_render_path.cpp	10	include	rive/profiler/profiler_macros.h	quote	all	upstream-global-source	include/rive/profiler/profiler_macros.h	generic-rive-render-path	existing-rust:crates/nuxie-renderer/src/lib.rs	crates/nuxie-renderer/src/lib.rs	rust:crates/nuxie-renderer/src/lib.rs:1-26858	existing-complete	verified	reuse-exact-existing-rust-correspondence	cpp:renderer/src/rive_render_path.cpp:10
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/rive_render_path.cpp	11	include	shaders/constants.glsl	quote	all	campaign-source	renderer/src/shaders/constants.glsl	generic-rive-render-path	metal-shader-source-batch	-	-	prepared	verified	required-source-edge	cpp:renderer/src/rive_render_path.cpp:11
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/rive_render_path.hpp	7	include	rive/math/raw_path.hpp	quote	all	upstream-global-source	include/rive/math/raw_path.hpp	generic-rive-render-path	existing-rust:crates/nuxie-render-api/src/lib.rs	crates/nuxie-render-api/src/lib.rs	rust:crates/nuxie-render-api/src/lib.rs:1-4934	existing-complete	verified	reuse-exact-existing-rust-correspondence	cpp:renderer/src/rive_render_path.hpp:7
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/rive_render_path.hpp	8	include	rive/renderer.hpp	quote	all	campaign-source	include/rive/renderer.hpp	generic-rive-render-path	generic-renderer-contract	-	-	prepared	verified	required-source-edge	cpp:renderer/src/rive_render_path.hpp:8
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/rive_renderer.cpp	5	include	rive/renderer/rive_renderer.hpp	quote	all	campaign-source	renderer/include/rive/renderer/rive_renderer.hpp	generic-rive-renderer	generic-rive-renderer	-	-	prepared	verified	required-source-edge	cpp:renderer/src/rive_renderer.cpp:5
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/rive_renderer.cpp	7	include	rive_render_paint.hpp	quote	all	campaign-source	renderer/src/rive_render_paint.hpp	generic-rive-renderer	generic-rive-render-paint	-	-	prepared	verified	required-source-edge	cpp:renderer/src/rive_renderer.cpp:7
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/rive_renderer.cpp	8	include	rive_render_path.hpp	quote	all	campaign-source	renderer/src/rive_render_path.hpp	generic-rive-renderer	generic-rive-render-path	-	-	prepared	verified	required-source-edge	cpp:renderer/src/rive_renderer.cpp:8
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/rive_renderer.cpp	9	include	rive/math/math_types.hpp	quote	all	upstream-global-source	include/rive/math/math_types.hpp	generic-rive-renderer	existing-rust:crates/nuxie-render-api/src/lib.rs	crates/nuxie-render-api/src/lib.rs	rust:crates/nuxie-render-api/src/lib.rs:1-4934	existing-complete	verified	reuse-exact-existing-rust-correspondence	cpp:renderer/src/rive_renderer.cpp:9
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/rive_renderer.cpp	10	include	rive/math/simd.hpp	quote	all	upstream-global-source	include/rive/math/simd.hpp	generic-rive-renderer	existing-rust:crates/nuxie-renderer/src/gpu.rs	crates/nuxie-renderer/src/gpu.rs	rust:crates/nuxie-renderer/src/gpu.rs:1-1072	existing-complete	verified	reuse-exact-existing-rust-correspondence	cpp:renderer/src/rive_renderer.cpp:10
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/rive_renderer.cpp	11	include	rive/renderer/rive_render_image.hpp	quote	all	campaign-source	renderer/include/rive/renderer/rive_render_image.hpp	generic-rive-renderer	generic-texture-image	-	-	prepared	verified	required-source-edge	cpp:renderer/src/rive_renderer.cpp:11
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/rive_renderer.cpp	12	include	rive/profiler/profiler_macros.h	quote	all	upstream-global-source	include/rive/profiler/profiler_macros.h	generic-rive-renderer	existing-rust:crates/nuxie-renderer/src/lib.rs	crates/nuxie-renderer/src/lib.rs	rust:crates/nuxie-renderer/src/lib.rs:1-26858	existing-complete	verified	reuse-exact-existing-rust-correspondence	cpp:renderer/src/rive_renderer.cpp:12
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/shaders/metal/color_ramp.metal	1	include	metal_stdlib	angle	all	toolchain-header	toolchain:metal_stdlib	metal-shader-source-batch	-	toolchain:metal_stdlib	toolchain:metal_stdlib	prepared	verified	toolchain-provided	cpp:renderer/src/shaders/metal/color_ramp.metal:1
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/shaders/metal/color_ramp.metal	6	include	metal.minified.glsl	quote	all	generated-shader-source	renderer/src/shaders/metal.glsl	metal-shader-source-batch	metal-shader-source-batch	-	-	prepared	verified	required-source-edge	cpp:renderer/src/shaders/metal/color_ramp.metal:6
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/shaders/metal/color_ramp.metal	7	include	constants.minified.glsl	quote	all	generated-shader-source	renderer/src/shaders/constants.glsl	metal-shader-source-batch	metal-shader-source-batch	-	-	prepared	verified	required-source-edge	cpp:renderer/src/shaders/metal/color_ramp.metal:7
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/shaders/metal/color_ramp.metal	9	include	flush_uniforms.minified.glsl	quote	all	generated-shader-source	renderer/src/shaders/flush_uniforms.glsl	metal-shader-source-batch	metal-shader-source-batch	-	-	prepared	verified	required-source-edge	cpp:renderer/src/shaders/metal/color_ramp.metal:9
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/shaders/metal/color_ramp.metal	10	include	common.minified.glsl	quote	all	generated-shader-source	renderer/src/shaders/common.glsl	metal-shader-source-batch	metal-shader-source-batch	-	-	prepared	verified	required-source-edge	cpp:renderer/src/shaders/metal/color_ramp.metal:10
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/shaders/metal/color_ramp.metal	11	include	color_ramp.minified.glsl	quote	all	generated-shader-source	renderer/src/shaders/color_ramp.glsl	metal-shader-source-batch	metal-shader-source-batch	-	-	prepared	verified	required-source-edge	cpp:renderer/src/shaders/metal/color_ramp.metal:11
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/shaders/metal/draw.metal	1	include	metal_stdlib	angle	all	toolchain-header	toolchain:metal_stdlib	metal-shader-source-batch	-	toolchain:metal_stdlib	toolchain:metal_stdlib	prepared	verified	toolchain-provided	cpp:renderer/src/shaders/metal/draw.metal:1
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/shaders/metal/draw.metal	9	include	metal.minified.glsl	quote	all	generated-shader-source	renderer/src/shaders/metal.glsl	metal-shader-source-batch	metal-shader-source-batch	-	-	prepared	verified	required-source-edge	cpp:renderer/src/shaders/metal/draw.metal:9
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/shaders/metal/draw.metal	10	include	constants.minified.glsl	quote	all	generated-shader-source	renderer/src/shaders/constants.glsl	metal-shader-source-batch	metal-shader-source-batch	-	-	prepared	verified	required-source-edge	cpp:renderer/src/shaders/metal/draw.metal:10
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/shaders/metal/draw.metal	13	include	flush_uniforms.minified.glsl	quote	all	generated-shader-source	renderer/src/shaders/flush_uniforms.glsl	metal-shader-source-batch	metal-shader-source-batch	-	-	prepared	verified	required-source-edge	cpp:renderer/src/shaders/metal/draw.metal:13
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/shaders/metal/draw.metal	14	include	common.minified.glsl	quote	all	generated-shader-source	renderer/src/shaders/common.glsl	metal-shader-source-batch	metal-shader-source-batch	-	-	prepared	verified	required-source-edge	cpp:renderer/src/shaders/metal/draw.metal:14
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/shaders/metal/draw.metal	20	include	draw_path_common.minified.glsl	quote	all	generated-shader-source	renderer/src/shaders/draw_path_common.glsl	metal-shader-source-batch	metal-shader-source-batch	-	-	prepared	verified	required-source-edge	cpp:renderer/src/shaders/metal/draw.metal:20
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/shaders/metal/draw.metal	24	include	render_atlas.minified.glsl	quote	all	generated-shader-source	renderer/src/shaders/render_atlas.glsl	metal-shader-source-batch	metal-shader-source-batch	-	-	prepared	verified	required-source-edge	cpp:renderer/src/shaders/metal/draw.metal:24
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/shaders/metal/draw.metal	36	include	advanced_blend.minified.glsl	quote	all	generated-shader-source	renderer/src/shaders/advanced_blend.glsl	metal-shader-source-batch	metal-shader-source-batch	-	-	prepared	verified	required-source-edge	cpp:renderer/src/shaders/metal/draw.metal:36
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/shaders/metal/draw.metal	42	include	draw_combinations.metal	quote	all	generated-shader-source	renderer/src/shaders/metal/generate_draw_combinations.py	metal-shader-source-batch	metal-shader-source-batch	-	-	prepared	verified	required-source-edge	cpp:renderer/src/shaders/metal/draw.metal:42
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/shaders/metal/tessellate.metal	1	include	metal_stdlib	angle	all	toolchain-header	toolchain:metal_stdlib	metal-shader-source-batch	-	toolchain:metal_stdlib	toolchain:metal_stdlib	prepared	verified	toolchain-provided	cpp:renderer/src/shaders/metal/tessellate.metal:1
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/shaders/metal/tessellate.metal	6	include	metal.minified.glsl	quote	all	generated-shader-source	renderer/src/shaders/metal.glsl	metal-shader-source-batch	metal-shader-source-batch	-	-	prepared	verified	required-source-edge	cpp:renderer/src/shaders/metal/tessellate.metal:6
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/shaders/metal/tessellate.metal	7	include	constants.minified.glsl	quote	all	generated-shader-source	renderer/src/shaders/constants.glsl	metal-shader-source-batch	metal-shader-source-batch	-	-	prepared	verified	required-source-edge	cpp:renderer/src/shaders/metal/tessellate.metal:7
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/shaders/metal/tessellate.metal	9	include	flush_uniforms.minified.glsl	quote	all	generated-shader-source	renderer/src/shaders/flush_uniforms.glsl	metal-shader-source-batch	metal-shader-source-batch	-	-	prepared	verified	required-source-edge	cpp:renderer/src/shaders/metal/tessellate.metal:9
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/shaders/metal/tessellate.metal	10	include	common.minified.glsl	quote	all	generated-shader-source	renderer/src/shaders/common.glsl	metal-shader-source-batch	metal-shader-source-batch	-	-	prepared	verified	required-source-edge	cpp:renderer/src/shaders/metal/tessellate.metal:10
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/shaders/metal/tessellate.metal	11	include	bezier_utils.minified.glsl	quote	all	generated-shader-source	renderer/src/shaders/bezier_utils.glsl	metal-shader-source-batch	metal-shader-source-batch	-	-	prepared	verified	required-source-edge	cpp:renderer/src/shaders/metal/tessellate.metal:11
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/src/shaders/metal/tessellate.metal	12	include	tessellate.minified.glsl	quote	all	generated-shader-source	renderer/src/shaders/tessellate.glsl	metal-shader-source-batch	metal-shader-source-batch	-	-	prepared	verified	required-source-edge	cpp:renderer/src/shaders/metal/tessellate.metal:12
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	src/renderer.cpp	1	include	rive/math/mat2d.hpp	quote	all	upstream-global-source	include/rive/math/mat2d.hpp	generic-renderer-implementation	existing-rust:crates/nuxie-render-api/src/lib.rs	crates/nuxie-render-api/src/lib.rs	rust:crates/nuxie-render-api/src/lib.rs:1-4934	existing-complete	verified	reuse-exact-existing-rust-correspondence	cpp:src/renderer.cpp:1
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	src/renderer.cpp	2	include	rive/renderer.hpp	quote	all	campaign-source	include/rive/renderer.hpp	generic-renderer-implementation	generic-renderer-contract	-	-	prepared	verified	required-source-edge	cpp:src/renderer.cpp:2
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	src/renderer.cpp	3	include	rive/text_engine.hpp	quote	all	upstream-global-source	include/rive/text_engine.hpp	generic-renderer-implementation	existing-rust:crates/nuxie-runtime/src/text.rs	crates/nuxie-runtime/src/text.rs	rust:crates/nuxie-runtime/src/text.rs:1-6377	existing-complete	verified	reuse-exact-existing-rust-correspondence	cpp:src/renderer.cpp:3
